epoch,capsnet_acc,capsnet_loss,decoder_loss,loss,val_capsnet_acc,val_capsnet_loss,val_decoder_loss,val_loss
0,0.9940000050208148,0.013537910387522596,0.020840198568561497,0.1963100692805122,0.9960000038146972,0.007358655628437797,0.026657431945204736,0.1602153390645981
1,0.9943529458606944,0.008252327970009955,0.020686815328457776,0.1418183544102837,0.9946666717529297,0.006872163650890191,0.027767667671044667,0.12905182540416718
2,0.9949411812950583,0.007383814313010696,0.021684468099299598,0.11762264134252773,0.990666675567627,0.008501744169431428,0.028138723348577817,0.1127616286277771
3,0.9958823568680707,0.007790215199073667,0.022550724139984917,0.10341691418605692,0.9926666736602783,0.006749834523846706,0.029564874495069185,0.0995656743645668
4,0.9957647099214442,0.0072537059347857445,0.023555918936343755,0.09306426565436755,0.9940000057220459,0.0075390094115088385,0.029983733097712198,0.09162799566984177
5,0.9947058874018052,0.008017710170379895,0.02414825289126705,0.08685275386361514,0.9946666717529297,0.007817985365788142,0.03068057509760062,0.08651635895172755
6,0.9970588263343362,0.006092699214487391,0.0244373889749541,0.07937873005867005,0.9913333415985107,0.006769428541883826,0.03040962169567744,0.07972742170095444
7,0.9950588282416849,0.006803413006641409,0.02466099132948062,0.07561088055372238,0.9946666717529297,0.00627645388400803,0.031154519071181615,0.07598991841077804
8,0.9961176507613239,0.006099879106178003,0.02486433588406619,0.07161528415539685,0.9946666717529297,0.0071191465016454455,0.030905123924215634,0.07349719007809957
9,0.9969411793877097,0.0056456353981047865,0.02492524858783273,0.06821138297810274,0.9946666717529297,0.00611242299589018,0.031205668424566586,0.0698300947745641
10,0.9965882385478301,0.005800773774492828,0.025056914218208368,0.06605502288131153,0.9953333377838135,0.0060799160351355875,0.031181583677728972,0.0677440548936526
11,0.9968235324410831,0.005434453127193538,0.025145790791686842,0.06368802562355995,0.9926666736602783,0.008067218400537968,0.03168382532894611,0.06805422206719716
12,0.997647061067469,0.004776843083228039,0.025133385070983102,0.06126928991254638,0.9946666717529297,0.007314907169590394,0.03133636737863223,0.06550103823343913
13,0.9982352958006018,0.0044646518482991,0.025092563997296726,0.0594223348533406,0.9940000057220459,0.006473815099646648,0.03120324226717154,0.06316939741373062
14,0.9974117671742159,0.004597104929031475,0.025056075677275656,0.05827035662882468,0.9933333396911621,0.0073015217514087755,0.03142227170368036,0.06297629475593566
15,0.997647061067469,0.004667052732068388,0.02491139206377899,0.057222714055986966,0.996666669845581,0.006488516981092592,0.03124833628535271,0.06096670726935069
16,0.9978823549607221,0.004364431533715961,0.02494905707152451,0.055855926126241684,0.996666669845581,0.006077393284067511,0.03129570956031481,0.0597096194823583
17,0.9975294141208424,0.004403058413470931,0.02497205355149858,0.055126386749393796,0.996666669845581,0.006045812244216601,0.031162755315502486,0.0588715893526872
18,0.9980000019073486,0.004040624619708123,0.02501417538698982,0.05400920387576608,0.9946666717529297,0.006055931219210228,0.031039277960856756,0.058026035130023954
19,0.9982352958006018,0.004022770818761167,0.0249911970075439,0.053321096564040465,0.9980000019073486,0.005157255474478007,0.031076946730415025,0.0564883974691232
20,0.9991764713736141,0.0032523914260844536,0.024866733371334916,0.05184467483092757,0.996666669845581,0.005140321360280116,0.03094466564555963,0.05581784149010976
21,0.998705883587108,0.0035092381198945292,0.024858307312516606,0.05155530146816197,0.9946666717529297,0.005518906881722311,0.031001130615671477,0.055774280428886415
22,0.9985882366404814,0.003773893476189936,0.024927538216990584,0.05144592545488302,0.9946666717529297,0.005401467795794209,0.031081578383843105,0.05525013133883476
23,0.9990588244269876,0.0034455962027149165,0.024825778735034606,0.050635139863280686,0.9946666717529297,0.005714507509643833,0.03107732062538465,0.05517045060793559
24,0.998705883587108,0.003431890717954101,0.024777020470184437,0.050198407997103296,0.996666669845581,0.005340535884412626,0.03092822084824244,0.054344366490840915
25,0.9988235305337345,0.00341307671247598,0.024855855983846327,0.04989494265002363,0.9940000057220459,0.005545075493864715,0.03092633659640948,0.05420654018719991
26,0.9991764713736141,0.0030430131324786034,0.024800119461382136,0.049151303575319404,0.9953333377838135,0.0053968075585241115,0.031002930303414663,0.05378910303115845
27,0.9984705896938548,0.0033327826651443236,0.024797994029872556,0.049172259954845206,0.9980000019073486,0.005172073802289863,0.030913876121242842,0.053285558521747586
28,0.998941177480361,0.003361903066637323,0.024801201044636616,0.048976901962476616,0.9953333377838135,0.005510948218094806,0.03097006616493066,0.05344047596057256
29,0.9990588244269876,0.0033611018351032674,0.02481349713223822,0.048765434017952754,0.9953333377838135,0.005470507894642651,0.030886990949511528,0.05314484735329946
30,0.9988235305337345,0.003164377564098686,0.02473518366322798,0.04832007446709801,0.996666669845581,0.005354368911745648,0.03088796225686868,0.05282691642642021
31,0.9983529427472283,0.003285548447713475,0.024793690136250327,0.04829312413930893,0.9973333358764649,0.005209670898814996,0.03086154262224833,0.05252512246370315
32,0.9990588244269876,0.003146078425925225,0.024693885336027427,0.047957551917609045,0.9946666717529297,0.005478141627584894,0.030861684307456016,0.05262999534606934
33,0.9984705896938548,0.0030812791377470335,0.024751749547088846,0.04776160734541276,0.9960000038146972,0.005444671004079282,0.030901704480250678,0.052485720316569014
34,0.9990588244269876,0.0029887497212792583,0.024738534956293946,0.04753801125813933,0.9973333358764649,0.005308922403492034,0.03083787684639295,0.052164225031932195
35,0.9990588244269876,0.002971833327319473,0.024702319415176616,0.047370292640784205,0.9953333377838135,0.005441496055573225,0.030824552103877068,0.05219295347730319
36,0.9988235305337345,0.0028747753226472175,0.024743689793874236,0.04718323941616451,0.9973333358764649,0.00518011962218831,0.03081326708197594,0.0518178919951121
37,0.9991764713736141,0.0028858039432260044,0.02472737832542728,0.04708757378599223,0.9960000038146972,0.005494627278919021,0.03086284970243772,0.05205322330196698
38,0.9991764713736141,0.002921683301546556,0.024628477017669115,0.046993267799125,0.9960000038146972,0.005435254618835946,0.030824702108899753,0.05189050907890002
39,0.9985882366404814,0.00291608051287339,0.024656300312455963,0.04691809801494374,0.9953333377838135,0.005397410877048969,0.03080440709988276,0.05177558586001396
40,0.998705883587108,0.0029710982813198556,0.024673764670596402,0.0469104862826712,0.9960000038146972,0.005367410260563096,0.030794853841265044,0.051673312485218045
41,0.9988235305337345,0.0029829743304563795,0.02467438727617264,0.04685645646908704,0.9953333377838135,0.005429625503408412,0.030812873070438705,0.05167935366431872
