epoch,capsnet_acc,capsnet_loss,decoder_loss,loss,val_capsnet_acc,val_capsnet_loss,val_decoder_loss,val_loss
0,0.9582353037946364,0.05916108340024948,0.05115967151873252,0.14212339932427687,0.9833333452542623,0.025430194785197577,0.05626506507396698,0.0958314672112465
1,0.9757647149703081,0.03153818398714066,0.05174235964522642,0.0947423584320966,0.9800000031789143,0.033055764312545456,0.05663752257823944,0.09457727521657944
2,0.9756470673224505,0.030580477054943055,0.05198027960517827,0.08848268319578732,0.9860000093777974,0.020099404888848465,0.05689587419231733,0.07835307319959005
3,0.9790588308783138,0.026830492300145767,0.051654640848145764,0.08183717824080411,0.9833333412806193,0.0196659367531538,0.05693895618120829,0.07564938366413117
4,0.9778823628145106,0.02761140497510924,0.05125705709352213,0.08046008269576466,0.987333341439565,0.020714133605360986,0.056339861204226814,0.07475673357645671
5,0.9807058958446279,0.025451219651628942,0.05112024396657944,0.07668614212204428,0.978000009059906,0.028666787346204124,0.05674244090914726,0.0813989410797755
6,0.9802353052531971,0.025839763474376762,0.05077477903927074,0.07570314280250494,0.9860000054041544,0.017092037480324507,0.05613708570599556,0.06848862444361051
7,0.9816470679114847,0.02337227408938548,0.050612623858101224,0.07213148334447075,0.9833333412806193,0.021826169329384963,0.05617787837982178,0.07233459527293841
8,0.9818823660121244,0.02271717741866322,0.05037813887876623,0.07050195533563108,0.987333337465922,0.017180738411843775,0.05603949576616287,0.06678892647226652
9,0.9850588335710413,0.02146318370805067,0.05033606965752209,0.06846166840370964,0.9846666773160299,0.017365044386436542,0.0557860145966212,0.06615593632062276
10,0.98305883547839,0.019990275548223187,0.05013394215527703,0.0662660333163598,0.9860000093777974,0.020024055056273936,0.055654043952624,0.06818892707427343
11,0.9834117770195008,0.018625848548596398,0.05014062366064857,0.06435998757095898,0.987333341439565,0.018000317520151535,0.05613342424233755,0.06581278045972189
12,0.9851764826213613,0.019151203493204188,0.049997990709893844,0.06437178127029362,0.9866666754086812,0.01774311177432537,0.05576431378722191,0.0650368131697178
13,0.9857647159520317,0.018805966318091925,0.05002738176023259,0.06360796527827488,0.9880000074704488,0.017251125567903123,0.05587004373470942,0.06413839012384415
14,0.9851764805176679,0.01773717153050444,0.04990005918285426,0.06205793470144272,0.9853333433469137,0.019578625013430915,0.0556752455731233,0.06598524848620096
15,0.9872941283618702,0.017569340935305638,0.049875658794361004,0.06154749612597858,0.9880000034968058,0.01579036321491003,0.05562160263458888,0.06183897232015927
16,0.9878823637962342,0.016055909757885862,0.0496316897956764,0.0596224481568617,0.9880000074704488,0.014841525411854187,0.05542183592915535,0.0605237290263176
17,0.987294126959408,0.01639682653305285,0.04952184978653403,0.05967738448696978,0.9886666774749756,0.014766720247765382,0.05559059033791224,0.06027752061684926
18,0.9892941278569839,0.01568593483637361,0.049720381726236905,0.058766336256966874,0.9866666714350383,0.013989263338347276,0.05541636099418004,0.05918787568807602
19,0.9883529501802781,0.01553284863338751,0.049756347519509934,0.05839151630506796,0.9880000074704488,0.013237390170494715,0.055512825151284535,0.05823815663655599
20,0.9889411863158731,0.014560220779522378,0.049545510551508735,0.05714306862038725,0.9886666735013326,0.014267108667020996,0.05538078670700391,0.05902995616197586
21,0.98870589242262,0.014571448541520274,0.04958914851441103,0.056974210064200795,0.9866666714350383,0.014082790818065405,0.05529809569319089,0.0586438978711764
22,0.9892941257532906,0.014314987691228881,0.04954452269217547,0.05654173848383567,0.987333341439565,0.013496484297017256,0.05532317161560059,0.05792147492369016
23,0.9890588311588063,0.014325444120913744,0.049326506651499694,0.05633592395221486,0.9866666754086812,0.015381901587049166,0.055353205154339474,0.05969452361265818
24,0.9883529508815092,0.014710127762244904,0.049453519591513805,0.056641484227250606,0.9880000114440918,0.013170016882941126,0.05526800627509753,0.057319245239098864
25,0.9897647142410279,0.014069909323006868,0.04955373419558301,0.0559141148100881,0.9886666774749756,0.016094730980694295,0.05510447124640147,0.06005759040514628
26,0.9900000081342809,0.013807123647454907,0.04928589384345447,0.05543807306710412,0.9886666735013326,0.014385054539889097,0.05523865421613058,0.058296582847833636
27,0.9895294210490059,0.013356982461889001,0.04933693904210539,0.05490624041241758,0.9880000074704488,0.01391560840420425,0.05524528150757154,0.05773638884226481
28,0.9907058905152714,0.013222987927934703,0.049390193513211084,0.05470674191327656,0.9880000074704488,0.013119526207447052,0.05530321821570396,0.056876750538746516
29,0.9904705959207871,0.013103601522743702,0.0493011165629415,0.05446176020538106,0.9866666754086812,0.013480655088399848,0.055291175345579785,0.057147079954544704
30,0.9900000074330498,0.012749835914548705,0.049339163653990804,0.05405102968215943,0.9866666754086812,0.013007798930630088,0.05521968305110932,0.05657698934276899
31,0.9902353027287651,0.013376262920963413,0.04938940471586059,0.05463092831127784,0.987333341439565,0.013247063336893915,0.05526273250579834,0.05677716458837191
32,0.9905882435686448,0.012723944284131422,0.04933991822249749,0.053900936552706884,0.987333341439565,0.014165672846138478,0.055268110086520515,0.05764498114585877
33,0.9887058903189266,0.013179058918510289,0.049504484937471505,0.054373696621726544,0.9866666754086812,0.013295585367207726,0.05528029948472977,0.056729483604431155
34,0.9907058912165024,0.012928840619347551,0.04943689234993037,0.054045301281354007,0.9880000074704488,0.012926859672491749,0.055256160100301106,0.0562961367269357
35,0.9908235367606668,0.012044956737800556,0.049536538825315585,0.05315166317364749,0.9880000114440918,0.012454354343935848,0.055281203736861545,0.05579298933347066
36,0.9916470660882838,0.012354427493889542,0.04931326631237479,0.053331124519600585,0.987333341439565,0.01308724192592005,0.05522690216700236,0.05636063615481059
37,0.9903529496753917,0.012593166061731822,0.0494400371085195,0.05358146415913806,0.987333341439565,0.012531710447122653,0.05521256998181343,0.055764411886533104
38,0.9909411851097556,0.012194567220285535,0.04937086030840874,0.05312145150759641,0.9886666735013326,0.012795853552718957,0.05521909346183141,0.05599890028436979
39,0.9894117741023793,0.012633206048870789,0.049350307838005175,0.05351805805283434,0.9886666774749756,0.01296601421199739,0.05526556596159935,0.05615694299340248
40,0.9905882428674136,0.012332770833745598,0.04933442346313421,0.05318436057252043,0.9886666735013326,0.013344017167886099,0.05523668676614761,0.05649809787670771
41,0.9905882442698759,0.011956470834967845,0.04917015262386378,0.05271588020464953,0.987333341439565,0.012478815376137693,0.05519927864273389,0.05558560490608215
