epoch,capsnet_acc,capsnet_loss,decoder_loss,loss,val_capsnet_acc,val_capsnet_loss,val_decoder_loss,val_loss
0,0.07462745102158949,0.8094308972358704,0.07700849626870716,0.8396182279960782,0.1039999998278088,0.8094308972358704,0.06882719645897548,0.8364111569192675
1,0.09992156841006933,0.8160370193275751,0.062396571682948695,0.840496474387599,0.10044444472425514,1.838929295539856,0.06829534578654502,1.8657010714213054
2,0.57639215698137,0.3530361320458206,0.05603003672817174,0.37499990510005576,0.894444449742635,0.14557434684700435,0.05506740419401063,0.167160768310229
3,0.8721960778329887,0.14819749771964316,0.049457608849978914,0.16758487987167694,0.9402222235997518,0.08836823718415367,0.05261761455072297,0.10899434155888027
4,0.9120000004768372,0.10695999787718642,0.047012847340574454,0.12538903358520245,0.9548888895246718,0.06263922345307138,0.05181830550233523,0.08295199854506387
5,0.9280392165277519,0.08525337500899446,0.04476714252549059,0.10280209458341785,0.9577777836057875,0.05197263302074538,0.04930491215652889,0.07130015848411454
6,0.938039217041988,0.07267751210168297,0.042681117896355834,0.08940851003223775,0.9575555562973023,0.056566313571400115,0.049220432506667244,0.07586072294248475
7,0.9454509814580282,0.06412301634748777,0.04091322670380274,0.08016100083203877,0.9608888943990072,0.054840522590610716,0.048137995269563465,0.07371061568458875
8,0.9487450992359835,0.05870041141615195,0.03958041412281055,0.07421593328609186,0.9624444471465217,0.04676417534550031,0.04778641710678736,0.06549645016590754
9,0.9529019640941246,0.05356519615971574,0.03835499051447008,0.06860035184551688,0.9702222307523092,0.03502075398961703,0.04631112457977401,0.05317471433016989
10,0.9563529425976323,0.04982533379658764,0.037368314552540874,0.06447371260500422,0.9722222354676988,0.0355325999773211,0.045046712126996784,0.05319091040227148
11,0.9590588265774297,0.04702008365854329,0.03668164641541593,0.06139928863621225,0.9751111268997192,0.03126797394620048,0.04464034173223708,0.04876698785358005
12,0.9593725548071019,0.045757763759762635,0.036011307452823604,0.0598741960291769,0.9693333413865831,0.04161285530361864,0.043732979148626325,0.05875618267390463
13,0.9612941216020023,0.04337897375226021,0.03546995933295465,0.05728319731413149,0.9737777908643087,0.031092811541424858,0.04325153844224082,0.0480474140908983
14,0.963764709818597,0.04086570442453319,0.03491933906049121,0.05455408506825858,0.9766666769981385,0.0314271382159657,0.04260471752948231,0.04812818765640259
15,0.9643137310065475,0.039990083354653094,0.03442696509700195,0.05348545331873146,0.9766666796472337,0.031223765139778457,0.041965081046024956,0.04767407617635197
