epoch,capsnet_acc,capsnet_loss,decoder_loss,loss,val_capsnet_acc,val_capsnet_loss,val_decoder_loss,val_loss
0,0.9476470617687001,0.06869967516292544,0.033472581251579175,0.16261076015584608,0.9780000050862631,0.028795590934654076,0.039839408546686175,0.10016547739505768
1,0.9678823583266314,0.038553005807539995,0.033028903559726826,0.10068890259546392,0.9746666749318441,0.03318840612967809,0.040800299992163974,0.09330666412909826
2,0.9656470621333403,0.040576389190905233,0.03415531353915439,0.09519584774971009,0.9613333463668823,0.03995747566223144,0.04209539294242859,0.09526758641004562
3,0.9657647132873535,0.04007415041765746,0.03485632284599192,0.09094255917212542,0.9726666728655498,0.038544054701924325,0.0423036016523838,0.09088564217090607
4,0.9683529447106755,0.03738929257892511,0.03509104773402214,0.08586362819461262,0.9660000085830689,0.035596374049782754,0.042632117370764416,0.08607450028260549
5,0.9664705956683439,0.037162769191405355,0.03521498862434836,0.08399829229011255,0.9760000030199687,0.02617098893970251,0.0433110885322094,0.07550449768702189
6,0.97164706622853,0.03486344807726496,0.03525916351115002,0.0804774750243215,0.9733333388964335,0.028219382961591086,0.042881086468696594,0.07630294586221377
7,0.9698823606266694,0.03490159125889049,0.0353969243081177,0.07957646268255571,0.9786666750907898,0.02441905755549669,0.04277286802728971,0.0715618297457695
8,0.9703529484131757,0.03437254094683072,0.035239450984141406,0.07819497878937161,0.9786666711171468,0.02472061278919379,0.042241944621006645,0.07094806830088297
9,0.9696470660321853,0.03458445652881089,0.03520050123333931,0.07773825543768266,0.9786666711171468,0.024861539838214715,0.042413949966430664,0.07055625319480896
10,0.9720000098733341,0.032532221550012334,0.03490326641237035,0.0750065161024823,0.9760000109672546,0.02589223850518465,0.04247601156433423,0.07109644760688145
11,0.9747058945543626,0.030548631465610335,0.034808592147686904,0.07249113071490737,0.9766666690508524,0.025920008371273676,0.04240562841296196,0.07063472121953965
12,0.9727058908518623,0.0311723378541715,0.03477744096342255,0.07270653900854727,0.9686666806538899,0.036259188875555994,0.04222107579310735,0.08052228589852652
13,0.9749411863439224,0.031275825005243806,0.034747736506602345,0.07241043746471405,0.9760000069936117,0.02538800040880839,0.04188834478457769,0.06916131004691124
14,0.9752941278850331,0.029922231089542894,0.03450669589288095,0.07064345036359394,0.978000009059906,0.022882774906853833,0.041583760331074394,0.06623236238956451
15,0.9756470673224505,0.028649649199317482,0.03438104967422345,0.06903992308413281,0.9760000069936117,0.024740241964658103,0.04164646044373512,0.06784513220191002
