epoch,capsnet_acc,capsnet_loss,decoder_loss,loss,val_capsnet_acc,val_capsnet_loss,val_decoder_loss,val_loss
0,0.11347058812777201,0.7825164786740846,0.06887601609615719,0.8095158758701063,0.37788888762394585,0.4373088826735814,0.06321158210436503,0.4620878222915861
1,0.6673333332526917,0.266846840142035,0.05343639305701443,0.2877939062083469,0.869777778784434,0.1404244432018863,0.05484410983820756,0.161923333340221
2,0.8054117624666176,0.17046367171056132,0.04785122574106151,0.1892213518566945,0.8991111126210954,0.10454558125800556,0.052579789484540625,0.125156858149502
3,0.84778431373484,0.1347899710722998,0.04482303193094684,0.15236059921044928,0.90988889336586,0.09269208850132095,0.05162988938391209,0.11293100458052423
4,0.8740196084274965,0.11457720590280551,0.042145939317404055,0.13109841351123416,0.9288888871669769,0.07386820038987531,0.049025837207833926,0.09308632810910543
5,0.8888627464864768,0.10181475806177831,0.039727125893913064,0.11738779091951894,0.9315555572509766,0.07490444994635052,0.04637992034355799,0.09308537824286355
6,0.9007843162499222,0.09296438062161791,0.03811900666093125,0.10790703076065755,0.9435555570655398,0.061902481503784655,0.04511697470313973,0.07958833496603701
7,0.9087843159834544,0.08644967193112654,0.03682266576033012,0.10088415663762419,0.9374444458219741,0.06951133637792534,0.044115836670001345,0.08680474389758375
8,0.9158627473840526,0.08073953680109744,0.035879627589647675,0.0948043504401165,0.9454444481266869,0.06054606456309557,0.04357685339119699,0.0776281906498803
9,0.9195294131250943,0.07550780247969954,0.035066322281080135,0.08925380041348,0.9480000012450748,0.055747552009092434,0.04236601827045282,0.07235503068400753
10,0.9242745124826244,0.07231290701265429,0.03447547923481348,0.08582729456179282,0.9485555582576328,0.05397887072629399,0.04166424824959702,0.0703112557116482
11,0.9282352961745917,0.06863597157393016,0.03385201077177828,0.08190595954656602,0.9554444505108728,0.04807768089489804,0.04125768745111095,0.06425069404972925
12,0.9307450996894463,0.06629644787194681,0.033342277364549686,0.07936662026480132,0.9533333321412404,0.04685851416240136,0.04071630703078376,0.0628193061798811
13,0.934588237136018,0.06298787211816685,0.03285378250932577,0.07586655442913373,0.9506666700045268,0.052498377052446206,0.04053583583898014,0.06838842419286568
