epoch,capsnet_acc,capsnet_loss,decoder_loss,loss,val_capsnet_acc,val_capsnet_loss,val_decoder_loss,val_loss
0,0.9882353004287271,0.022028379243634204,0.025584304157425377,0.14376999665709103,0.9900000055631002,0.015719382216533025,0.03119740809003512,0.11492976248264312
1,0.99211765387479,0.010292369705241392,0.024583588693948354,0.0973449369563776,0.9926666696866353,0.007567329471930862,0.031556807334224383,0.08938110421101252
2,0.9922353008214165,0.010726926401805352,0.025823245504323175,0.08521873328615637,0.9946666717529297,0.009972815153499444,0.03339036578933398,0.0829097161690394
3,0.9914117721950306,0.010761296914835624,0.026989788759280653,0.07796527427785536,0.9920000036557516,0.00677212270287176,0.0341075266400973,0.0738143061598142
4,0.9937647118287928,0.009406480757410036,0.027517213124562713,0.07159714058918111,0.9926666696866353,0.009633090409139792,0.03460616196195285,0.07269152104854584
5,0.9920000076293946,0.010341196597608574,0.02806482729228104,0.06925441491253236,0.9926666696866353,0.006897460110485554,0.03478566631674766,0.06680213759342829
6,0.9948235343484317,0.008880250794155633,0.028307752223575816,0.06490349708234562,0.9926666696866353,0.007441042363643647,0.03527896652619044,0.06509777158498764
7,0.9940000057220459,0.010015018224058782,0.028472815629313974,0.06412046924233436,0.9920000076293946,0.0081534121495982,0.03530849665403366,0.06413894345362982
8,0.9941176526686725,0.00826241062296664,0.028524111518088507,0.06060187281931148,0.9940000057220459,0.008075776680683096,0.03565474475423495,0.0623491977651914
9,0.994470593508552,0.008311642717350931,0.028398515985292548,0.05901507923708243,0.9906666715939839,0.010659307846799493,0.03527476663390795,0.06341948509216308
10,0.9956470622735865,0.0074124829514938245,0.028497979658491473,0.05687938911073348,0.9946666717529297,0.006893775565549732,0.03496456642945608,0.05830733130375544
11,0.9956470629748176,0.007862977019292028,0.028401407489881795,0.05621417695108582,0.9940000057220459,0.007413128204643726,0.03493843699494998,0.05794762199123701
12,0.9950588282416849,0.007694724339115269,0.028340063616633417,0.05516129626947291,0.9900000055631002,0.009399301248292129,0.03486016516884168,0.05902344658970833
13,0.9951764751883114,0.0073454354670556155,0.02838204321177567,0.05405427879270385,0.9933333396911621,0.007413362385705113,0.03475899075468381,0.05621509005626043
14,0.9967058854944566,0.006343118039726773,0.028105264113229864,0.052180341806481866,0.9940000057220459,0.006382041253770391,0.03477328543861707,0.054515224446853
15,0.994470593508552,0.007162351781666717,0.028159807118422846,0.05241807769326603,0.9926666736602783,0.00734371004315714,0.03494477644562721,0.05505709623297055
16,0.9965882385478301,0.006194681639317423,0.02815093178959454,0.05094547723146046,0.9940000057220459,0.007273778303836783,0.03454941362142563,0.05427392919858297
17,0.9965882385478301,0.005982831477954546,0.028087468730176195,0.05019834891838186,0.9940000057220459,0.006608092412352562,0.03469508389631907,0.053201891978581745
18,0.9965882385478301,0.00592739697518375,0.028079980589887674,0.04970859679229119,0.9920000076293946,0.007821681560017169,0.03459658448894819,0.053979098051786426
19,0.9967058847932254,0.005585503231679253,0.02808720855151906,0.049001438170671464,0.9940000057220459,0.005975008825771511,0.03457101757327716,0.051726633807023366
20,0.9963529446545769,0.005805905063307899,0.027976510345059283,0.04880315626368803,0.9940000057220459,0.006441720272414386,0.03458949849009514,0.05189573417107264
21,0.9967058854944566,0.005438339948544608,0.02788270313073607,0.048100662976503374,0.9940000057220459,0.00674248126645883,0.03441577752431234,0.051820939282576244
22,0.9971764732809628,0.005444247318048249,0.027826934483121422,0.0478090388371664,0.9953333377838135,0.005800076154991984,0.034316796064376834,0.0505759504934152
23,0.9972941202275893,0.005265084430849289,0.02781664691865444,0.047360034812899195,0.9940000057220459,0.0066386421055843435,0.0344343068699042,0.05123577093084653
24,0.9969411793877097,0.005223289477255415,0.027867625478435964,0.04712553050588159,0.9926666736602783,0.007201338155815999,0.03437842776377996,0.05155569265286128
25,0.9975294141208424,0.004861476221669684,0.02779907154686311,0.04653101028764949,0.9946666717529297,0.0056824356627961,0.03436920493841171,0.049826236069202424
26,0.9972941202275893,0.005194985222838381,0.02775880786425927,0.046673185728928625,0.9953333377838135,0.005881454733510812,0.03439237102866173,0.04986980433265368
27,0.9975294141208424,0.005157392159761752,0.027653699959902203,0.04642279853715616,0.9940000057220459,0.006218586908653378,0.0342610831061999,0.050005864600340524
28,0.9980000019073486,0.005027571234249455,0.027701813398915177,0.04616951109731898,0.9933333396911621,0.005872644127036134,0.0342419703801473,0.04950094372034073
29,0.9972941202275893,0.0046348356491173895,0.027676779382369097,0.04562637691988664,0.9946666717529297,0.005855315807275474,0.03425621837377548,0.04935572693745295
30,0.9984705896938548,0.004685014208285686,0.027660149401601622,0.045550111593569025,0.9940000057220459,0.006166567459392051,0.03417742475867271,0.04953166345755259
31,0.9969411793877097,0.004820681227754582,0.027638458679704107,0.04557299017906189,0.9940000057220459,0.006522826167444388,0.03420933385690053,0.049800496796766916
32,0.9980000019073486,0.0046074154259472646,0.027710924889234937,0.0452870802844272,0.9933333396911621,0.006113063722538451,0.03411906510591507,0.049252195904652275
33,0.9974117671742159,0.004552744710407055,0.02753992755623425,0.04506734241457547,0.9933333396911621,0.006189150774541001,0.03409784808754921,0.04923383096853892
34,0.997647061067469,0.004688529659281759,0.027687072337550276,0.04518125556847628,0.9953333377838135,0.005957883518810074,0.03412373115619024,0.04893821254372597
35,0.997647061067469,0.004716406647554215,0.027591445603791405,0.0451054028728429,0.9946666717529297,0.0060428236844018105,0.03410787284374237,0.04895050674676895
