,acc,l1,sparsity,time
0,0.1775,-7,0.008082411024305555,15.006463766098022
1,0.074,-6,0.25975273980034724,13.475565195083618
2,0.7148,-5,0.7813625759548611,12.985153198242188
3,0.5546,-4,0.9870374891493056,14.098614692687988
4,0.3575,-3,0.9991828070746528,14.565305709838867
