epoch,capsnet_acc,capsnet_loss,decoder_loss,loss,val_capsnet_acc,val_capsnet_loss,val_decoder_loss,val_loss
0,0.10555294099976034,0.8094308962541468,0.07112125431790071,0.8373104272169225,0.11559999987483024,0.8094308789571126,0.06831712077061335,0.8362111902236938
1,0.6432470586808289,0.3301626095920801,0.0565768604944734,0.3523407380370533,0.967466672261556,0.039455179572105405,0.05461182951927185,0.060863016347090404
2,0.969294125472798,0.03804369476349915,0.04445248940411736,0.055469070050646274,0.9828000124295553,0.02055081230898698,0.04883649016420046,0.039694715961813926
3,0.979035304293913,0.024787691786666125,0.03862014554002706,0.03992678835988045,0.9864000082015991,0.01652456451828281,0.04410503938794136,0.03381373969217141
4,0.9838353049053865,0.019405610245816846,0.034908282476312974,0.03308965662823004,0.9894666735331218,0.013525385900090139,0.040961366494496665,0.02958224115272363
5,0.9870823624554802,0.015775934479692402,0.0317828611591283,0.02823481579475543,0.9890666747093201,0.012599429214994113,0.037398873617251714,0.027259787494937578
6,0.9884705976878896,0.014216023921856986,0.029439550708321965,0.02575632749673198,0.9893333411216736,0.012220691312104464,0.03508443646132946,0.02597379021346569
7,0.9900235376638524,0.012498780371730819,0.02750071872244863,0.02327906189595952,0.9901333403587341,0.010884004980325698,0.03319324548045794,0.02389575687547525
8,0.9911058906947865,0.011384989054435316,0.025956267306909843,0.021559845581650736,0.9902666743596394,0.011032138519609968,0.031699308107296625,0.02345826699088017
9,0.992541183163138,0.010062092712477726,0.024678422611425905,0.019736034072497313,0.9924000064531963,0.009709128057584166,0.030340385660529136,0.021602558779219787
10,0.992070595516878,0.009408601506421452,0.023645751840051483,0.018677736029905433,0.9926666728655498,0.009011630789997676,0.029139379064242046,0.020434267309804757
11,0.9934588293468251,0.008534601392388782,0.02283206568483044,0.017484770879587705,0.9918666736284891,0.00830721841659397,0.028288467799623806,0.019396297596395017
12,0.9941411819177516,0.007858806268092901,0.022105007951750476,0.016523969118647716,0.9924000072479248,0.008394459476694465,0.027857547029852867,0.01931461751461029
13,0.9943764759512509,0.007324109973714632,0.02152965986115091,0.01576373641981798,0.9936000061035156,0.007844627761902909,0.02741533689200878,0.018591439388692378
14,0.9950352987121133,0.0067127291565103565,0.02102592383237446,0.014954891084309887,0.9937333393096924,0.007505432160881658,0.026737813949584962,0.017986654800673327
15,0.9951294162694145,0.00618892360054066,0.020544387373854132,0.01424232327762772,0.9932000056902568,0.007247702622165283,0.026180648282170295,0.01751051655660073
16,0.9955294160281911,0.006041615213924909,0.02021799355307046,0.013967068488983547,0.994133338133494,0.006988502553043266,0.026324995706478754,0.01730790055046479
