epoch,capsnet_acc,capsnet_loss,decoder_loss,loss,val_capsnet_acc,val_capsnet_loss,val_decoder_loss,val_loss
0,0.09308823535547536,0.8094308972358704,0.07333120209548404,0.8381767283467686,0.1153333326180776,0.8094308972358704,0.06894623984893163,0.8364578247070312
1,0.1031764704898438,0.8093124501845416,0.06210472439141834,0.8336575017255895,0.1571666669100523,0.5209533423185349,0.06767207197844982,0.5474807918071747
2,0.8199411760796519,0.16143454983830452,0.05297027898623663,0.18219889801214723,0.9640000055233637,0.04728933060541749,0.05384357708195845,0.06839601205041011
3,0.9629705925198162,0.04597782287198831,0.04579237490235006,0.06392843332141637,0.9718333423137665,0.032103849481791256,0.05065092910081148,0.051959013131757575
4,0.9741470685776542,0.031510697340811876,0.04143110726247815,0.04775169094586197,0.981166676680247,0.02374726957641542,0.04718610551208258,0.042244222636024155
5,0.9791764818570193,0.02594212540836238,0.03837104423300308,0.040983574459438815,0.9823333452145259,0.01922238927024106,0.045316685798267524,0.036986529765029745
6,0.9815882477690192,0.021939143205664174,0.036310108663404686,0.03617270548334893,0.9850000123182933,0.01640860588134577,0.04242936962594589,0.03304091837878029
7,0.9842058918055366,0.018855903076473623,0.03418505034025977,0.03225644252756062,0.9850000103314718,0.01643656217881168,0.04044579875965913,0.03229131509239475
8,0.9857647161273395,0.01710221125086879,0.03242238713428378,0.029811786698615728,0.9838333437840144,0.017686319816857577,0.0385088808213671,0.03278180068979661
9,0.9870294211541906,0.015627238817293856,0.031081413877580094,0.027811152734519805,0.9885000089804331,0.01328618343298634,0.03706108331680298,0.027814127691090106
10,0.9884411859161714,0.014026527475866982,0.029947477710597654,0.02576593844603528,0.989000008503596,0.011731198484388491,0.03626383816202482,0.025946622621268033
11,0.9893529502784505,0.012925503344055922,0.02899877955479657,0.02429302472018582,0.9888333439826965,0.012318620101238291,0.035209727163116135,0.02612083296601971
12,0.9910882432671154,0.011925981593016973,0.02823225316208075,0.022993024474229008,0.9883333444595337,0.01073482924257405,0.03430602842320998,0.024182791992401084
13,0.9909117723212523,0.011423640687922563,0.02753389965304557,0.022216929081717834,0.9906666745742162,0.010037229656397055,0.03374704774469137,0.023266071919351816
14,0.9916470657376683,0.010707115130293567,0.026828488899285304,0.021223882459761464,0.9903333405653636,0.013296637365904947,0.033370277378708124,0.02637778570254644
15,0.9918823601568446,0.010037335207316039,0.026263395313392668,0.020332585883272046,0.9896666745344798,0.010180652772154039,0.03262198551868399,0.022968470708777507
